instance,cutoff,tabu,block_flag,mode,block_size,seed,mode_name,best_obj_min,best_obj_max,objective_value,is_minimize,feasible_found,completed,crashed,timeout_or_no_solution,consistency_error,candidates_total,selected_total,executed_total,repair_success_total,best_update_total,obj_improve_executed_total,violation_improve_executed_total,rejected_by_check_total,wall_time_seconds
chimera_mis-02.lp,10,0,0,baseline,0,11,baseline,,394.4,394.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.518046458
ball_mk2_10.lp,10,0,1,2,4,11,improve_only,0.0,,0.0,1,1,1,0,0,0,28,0,0,0,0,0,0,0,10.009368943
chimera_mgw-c8-507-onc8-02.lp,10,1,1,2,2,11,improve_only,,494.0,494.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.250592599
chimera_mis-01.lp,10,1,1,0,2,11,full_block,,381.8,381.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.314886174
chimera_selby-c16-02.lp,10,0,1,3,4,10,smart_only,,708.6,708.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.491335529
chimera_selby-c8-onc8-01.lp,10,1,1,3,2,9,smart_only,,175.6,175.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.153935337
chimera_selby-c8-onc8-02.lp,10,0,1,2,3,12,improve_only,,166.9,166.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.10682516
chimera_lga-02.lp,10,1,1,4,4,11,normalized_only,,121.3,121.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.678882229
ball_mk2_10.lp,10,1,1,0,3,10,full_block,0.0,,0.0,1,1,1,0,0,0,3132000,130500,130500,130500,0,0,130500,0,10.042770395
graphpart_2g-0055-0062.lp,10,1,1,0,2,10,full_block,-1116960.0,,-1116960.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.009050388
graphpart_2g-0044-1601.lp,10,0,1,3,4,11,smart_only,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.004779992
chimera_lga-01.lp,10,0,1,4,4,12,normalized_only,,128.2,128.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.229481264
ball_mk4_15.lp,10,0,1,0,4,12,full_block,-55.0,,-55.0,1,1,1,0,0,0,844304,1,1,1,0,1,1,0,10.021744572
ball_mk4_05.lp,10,1,1,1,2,10,repair_only,-110.0,,-110.0,1,1,1,0,0,0,1496022,1,1,1,0,1,1,0,10.017809659
chimera_lga-02.lp,10,1,1,0,2,12,full_block,,120.9,120.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.393394395
crossdock_15x8.lp,10,0,1,5,3,10,old_block,2147483647.0,,2147483647.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.021939019
chimera_mgw-c8-507-onc8-01.lp,10,1,1,3,3,11,smart_only,,493.0,493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.079878477
chimera_selby-c8-onc8-02.lp,10,0,1,3,3,12,smart_only,,166.9,166.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.0619787
ball_mk4_15.lp,10,0,1,0,4,9,full_block,-55.0,,-55.0,1,1,1,0,0,0,868310,1,1,1,0,1,1,0,10.007919474
graphpart_2g-0044-1601.lp,10,0,1,1,2,12,repair_only,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.008456509
chimera_mis-02.lp,10,1,1,2,3,11,improve_only,,394.4,394.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.078911956
chimera_mgw-c16-2031-01.lp,10,1,1,0,4,9,full_block,,1945.0,1945.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.061911497
ball_mk3_20.lp,10,1,1,4,4,10,normalized_only,-8.0,,-8.0,1,1,1,0,0,0,2296438,83482,83482,0,0,41755,0,0,10.021790349
ball_mk2_10.lp,10,1,1,2,2,12,improve_only,0.0,,0.0,1,1,1,0,0,0,8,0,0,0,0,0,0,0,10.007853566
ball_mk2_30.lp,10,0,1,1,2,9,repair_only,0.0,,0.0,1,1,1,0,0,0,850000,212500,212500,212500,0,0,212500,0,0.0
chimera_k64maxcut-01.lp,10,1,1,3,3,11,smart_only,,7.9,7.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.174972099
chimera_mgw-c16-2031-01.lp,10,0,1,5,2,10,old_block,,1952.0,1952.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.997227655
graphpart_2g-0055-0062.lp,10,1,1,2,3,10,improve_only,-1116960.0,,-1116960.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.006680454
ball_mk2_30.lp,10,0,1,4,4,11,normalized_only,0.0,,0.0,1,1,1,0,0,0,1757364,89500,89500,89500,0,0,89500,0,10.063210563
chimera_k64ising-01.lp,10,1,1,2,2,10,improve_only,,11.5,11.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.297511829
chimera_selby-c8-onc8-02.lp,10,1,1,3,2,9,smart_only,,167.7,167.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.029680564
chimera_rfr-02.lp,10,0,1,3,2,8,smart_only,,1124.1,1124.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.092773632
chimera_mgw-c16-2031-02.lp,10,1,1,3,3,12,smart_only,,1962.0,1962.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.053496932
chimera_lga-02.lp,10,0,1,2,4,9,improve_only,,121.5,121.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.571503604
chimera_lga-01.lp,10,0,1,5,2,10,old_block,,123.5,123.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.708711116
graphpart_2g-0044-1601.lp,10,1,1,3,3,11,smart_only,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.006155199
chimera_mgw-c16-2031-01.lp,10,0,1,5,3,9,old_block,,1945.0,1945.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.09625953
chimera_rfr-02.lp,10,1,1,2,2,12,improve_only,,1122.2,1122.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.046063867
chimera_k64maxcut-01.lp,10,0,1,0,2,11,full_block,,7.9,7.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.186192561
chimera_mgw-c8-439-onc8-002.lp,10,0,0,baseline,0,10,baseline,,396.0,396.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.051758276
chimera_selby-c16-01.lp,10,1,1,1,3,12,repair_only,,700.8,700.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.595594431
ball_mk3_30.lp,10,0,1,5,3,10,old_block,-7.0,,-7.0,1,1,1,0,0,0,1790365,108414,108414,0,0,54212,0,0,10.017095484
ball_mk2_30.lp,10,0,1,1,3,12,repair_only,0.0,,0.0,1,1,1,0,0,0,1488000,124000,124000,124000,0,0,124000,0,10.009331545
chimera_selby-c16-02.lp,10,1,1,4,3,8,normalized_only,,699.4,699.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.483755963
chimera_mgw-c8-507-onc8-02.lp,10,0,1,5,3,9,old_block,,493.0,493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.126919316
ball_mk4_15.lp,10,1,1,3,2,9,smart_only,-55.0,,-55.0,1,1,1,0,0,0,716086,1,1,1,0,1,1,0,10.013787575
graphpart_2g-0044-1601.lp,10,0,1,5,3,8,old_block,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.009925426
ball_mk3_10.lp,10,0,1,3,4,11,smart_only,-8.0,,-8.0,1,1,1,0,0,0,3834939,29499,29499,0,0,29499,0,0,10.106014296
chimera_rfr-02.lp,10,0,1,4,3,10,normalized_only,,1120.4,1120.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.276413394
ball_mk4_15.lp,10,1,1,0,2,9,full_block,-55.0,,-55.0,1,1,1,0,0,0,690074,1,1,1,0,1,1,0,10.017376864
chimera_selby-c16-01.lp,10,1,1,2,4,10,improve_only,,698.8,698.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.135712777
chimera_mgw-c16-2031-01.lp,10,1,1,1,4,12,repair_only,,1956.0,1956.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.104204158
chimera_selby-c16-01.lp,10,1,1,4,4,8,normalized_only,,700.7,700.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.145730808
ball_mk3_20.lp,10,0,1,5,3,9,old_block,-4.0,,-4.0,1,1,1,0,0,0,2399771,159979,159979,0,0,159969,0,0,0.0
crossdock_15x8.lp,10,0,1,5,3,9,old_block,2147483647.0,,2147483647.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.017158353
chimera_rfr-01.lp,10,1,1,5,3,12,old_block,,1166.1,1166.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.110050445
ball_mk3_10.lp,10,0,1,4,4,10,normalized_only,-8.0,,-8.0,1,1,1,0,0,0,2999237,99989,99989,0,0,74934,0,0,10.021941406
chimera_selby-c8-onc8-02.lp,10,1,1,1,4,9,repair_only,,167.7,167.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.041452284
chimera_k64ising-01.lp,10,1,1,5,4,12,old_block,,12.8,12.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.099554987
chimera_mis-02.lp,10,1,1,0,2,8,full_block,,390.8,390.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.576282505
chimera_lga-02.lp,10,1,1,0,3,9,full_block,,121.5,121.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.274167244
chimera_mgw-c8-507-onc8-02.lp,10,0,1,1,3,8,repair_only,,494.0,494.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.33844528
chimera_rfr-02.lp,10,0,1,3,3,12,smart_only,,1119.7,1119.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.248919622
chimera_mgw-c8-507-onc8-02.lp,10,1,1,5,3,8,old_block,,494.0,494.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.271462055
ball_mk4_05.lp,10,0,1,5,3,8,old_block,-7.0,,-7.0,1,1,1,0,0,0,1809038,1,1,1,0,1,1,0,10.014730314
chimera_mgw-c16-2031-01.lp,10,0,1,0,4,12,full_block,,1956.0,1956.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.795328966
chimera_selby-c16-02.lp,10,1,1,1,2,11,repair_only,,705.4,705.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.595456811
chimera_k64ising-01.lp,10,1,1,0,2,10,full_block,,11.5,11.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.171784936
chimera_selby-c16-02.lp,10,0,1,2,3,8,improve_only,,699.4,699.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.50332489
chimera_k64maxcut-02.lp,10,0,1,0,3,9,full_block,,9.3,9.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.123125435
ball_mk3_10.lp,10,0,1,0,2,11,full_block,-3.0,,-3.0,1,1,1,0,0,0,2795015,279495,279495,0,0,139747,0,0,10.019463509
ball_mk2_10.lp,10,1,1,1,4,9,repair_only,0.0,,0.0,1,1,1,0,0,0,3150000,112500,112500,112500,0,0,112500,0,10.02096246
ball_mk3_10.lp,10,0,1,4,3,10,normalized_only,-7.0,,-7.0,1,1,1,0,0,0,2686088,198883,198883,0,0,198832,0,0,10.010306356
chimera_k64maxcut-02.lp,10,1,1,3,3,11,smart_only,,16.7,16.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.208102096
chimera_selby-c8-onc8-01.lp,10,1,1,4,2,8,normalized_only,,175.9,175.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.178435424
ball_mk2_10.lp,10,0,1,3,2,12,smart_only,0.0,,0.0,1,1,1,0,0,0,2456000,307000,307000,307000,0,0,307000,0,10.018248559
chimera_k64maxcut-02.lp,10,1,1,3,2,12,smart_only,,12.7,12.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.236841069
ball_mk4_15.lp,10,0,1,2,3,10,improve_only,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.100986963
chimera_k64maxcut-02.lp,10,1,0,baseline,0,8,baseline,,10.4,10.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.035272779
ball_mk4_10.lp,10,1,1,3,3,8,smart_only,-1516.0,,-1516.0,1,1,1,0,0,0,1068152,1,1,1,0,1,1,0,10.016184644
graphpart_2g-0044-1601.lp,10,0,1,4,3,10,normalized_only,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.005210923
chimera_lga-02.lp,10,0,1,1,2,12,repair_only,,120.9,120.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.682971733
chimera_mgw-c8-507-onc8-01.lp,10,1,1,0,2,10,full_block,,493.0,493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.106959842
ball_mk4_05.lp,10,1,1,1,4,8,repair_only,-19.0,,-19.0,1,1,1,0,0,0,1556168,1,1,1,0,1,1,0,10.008473599
ball_mk3_10.lp,10,0,1,3,4,9,smart_only,-10.0,,-10.0,1,1,1,0,0,0,3848988,25714,25714,0,0,22493,0,0,10.08663472
chimera_selby-c16-01.lp,10,1,1,4,4,11,normalized_only,,709.5,709.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.084628378
chimera_lga-01.lp,10,0,1,4,4,11,normalized_only,,120.1,120.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.649679868
crossdock_15x8.lp,10,1,1,3,3,8,smart_only,16351.0,,16351.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.02290195
graphpart_2g-0055-0062.lp,10,0,1,3,3,11,smart_only,-1191893.0,,-1191893.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.008566903
chimera_selby-c16-02.lp,10,1,1,5,3,9,old_block,,697.9,697.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.616268085
chimera_mis-01.lp,10,1,1,1,4,8,repair_only,,381.4,381.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.119942492
chimera_selby-c16-01.lp,10,1,1,5,3,11,old_block,,710.1,710.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.54604208
chimera_selby-c8-onc8-02.lp,10,0,1,3,3,11,smart_only,,167.2,167.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.16122498
ball_mk3_30.lp,10,1,1,1,3,12,repair_only,-2.0,,-2.0,1,1,1,0,0,0,2268420,42800,42800,0,0,21400,0,0,10.040073231
chimera_k64maxcut-02.lp,10,0,1,2,2,8,improve_only,,10.6,10.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.157606252
chimera_mgw-c8-507-onc8-01.lp,10,1,1,5,4,11,old_block,,493.0,493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.093571725
ball_mk4_10.lp,10,0,1,5,4,10,old_block,8.0,,8.0,1,1,1,0,0,0,1368095,1,1,1,0,0,1,0,10.023388179
ball_mk3_30.lp,10,0,1,1,4,11,repair_only,-7.0,,-7.0,1,1,1,0,0,0,2491095,14400,14400,0,0,7202,0,0,10.097205535
ball_mk3_20.lp,10,0,1,4,2,9,normalized_only,-4.0,,-4.0,1,1,1,0,0,0,1311074,261906,261906,0,0,212,0,0,10.021771641
graphpart_2g-0055-0062.lp,10,1,1,5,3,9,old_block,-1116960.0,,-1116960.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.009911629
crossdock_15x8.lp,10,0,1,0,2,12,full_block,16505.0,,16505.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.044934864
chimera_rfr-01.lp,10,1,1,4,4,12,normalized_only,,1162.3,1162.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.231742192
ball_mk2_10.lp,10,0,1,0,4,10,full_block,0.0,,0.0,1,1,1,0,0,0,3528000,63000,63000,63000,0,0,63000,0,0.0
chimera_lga-01.lp,10,1,1,4,4,12,normalized_only,,128.2,128.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.642028303
ball_mk4_10.lp,10,0,1,5,3,8,old_block,3.0,,3.0,1,1,1,0,0,0,1311049,1,1,1,0,0,1,0,10.010801124
graphpart_2g-0044-1601.lp,10,1,1,1,4,9,repair_only,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.006457617
ball_mk3_30.lp,10,0,1,3,3,8,smart_only,-2.0,,-2.0,1,1,1,0,0,0,2501620,47200,47200,0,0,23600,0,0,0.0
chimera_rfr-02.lp,10,1,1,0,3,9,full_block,,1123.9,1123.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.2123251
ball_mk2_10.lp,10,1,1,4,3,11,normalized_only,0.0,,0.0,1,1,1,0,0,0,2664000,222000,222000,222000,0,0,222000,0,10.015409883
chimera_rfr-02.lp,10,0,1,4,2,8,normalized_only,,1124.1,1124.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.033222476
chimera_mis-01.lp,10,1,1,1,4,10,repair_only,,380.4,380.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.270680663
ball_mk3_10.lp,10,1,1,1,2,9,repair_only,-2.0,,-2.0,1,1,1,0,0,0,3056260,244498,244498,0,0,244495,0,0,10.020923757
chimera_mgw-c16-2031-01.lp,10,0,1,1,4,8,repair_only,,1956.0,1956.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.705642927
crossdock_15x8.lp,10,1,1,2,4,11,improve_only,17027.0,,17027.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.114983535
chimera_mis-02.lp,10,1,1,3,2,11,smart_only,,394.4,394.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.532951024
chimera_selby-c16-02.lp,10,1,1,1,4,11,repair_only,,705.4,705.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.469753101
crossdock_15x8.lp,10,0,1,2,4,11,improve_only,2147483647.0,,2147483647.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.019692254
ball_mk3_20.lp,10,1,1,1,3,10,repair_only,-5.0,,-5.0,1,1,1,0,0,0,2689364,41119,41119,0,0,38715,0,0,10.091843162
chimera_mgw-c8-507-onc8-02.lp,10,0,1,4,2,11,normalized_only,,494.0,494.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.230528014
ball_mk2_30.lp,10,1,1,3,4,11,smart_only,0.0,,0.0,1,1,1,0,0,0,2352000,42000,42000,42000,0,0,42000,0,10.073334084
chimera_k64maxcut-01.lp,10,1,1,5,4,10,old_block,,10.1,10.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.104815744
crossdock_15x8.lp,10,1,1,0,4,9,full_block,17685.0,,17685.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.018668659
ball_mk4_10.lp,10,1,1,0,4,11,full_block,-31.0,,-31.0,1,1,1,0,0,0,1080310,1,1,1,0,1,1,0,10.007475886
chimera_mis-02.lp,10,0,1,1,2,9,repair_only,,391.8,391.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.277896452
chimera_mgw-c16-2031-02.lp,10,1,1,5,3,8,old_block,,1960.0,1960.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.113867135
ball_mk3_20.lp,10,1,1,4,2,11,normalized_only,-5.0,,-5.0,1,1,1,0,0,0,1237089,270166,270166,0,0,2425,0,0,10.014054927
chimera_selby-c16-01.lp,10,1,0,baseline,0,10,baseline,,698.8,698.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.101359557
chimera_selby-c8-onc8-01.lp,10,1,1,0,2,9,full_block,,175.6,175.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.071460394
chimera_mis-01.lp,10,0,1,1,4,10,repair_only,,380.4,380.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.276863737
chimera_k64maxcut-02.lp,10,1,1,1,4,11,repair_only,,16.7,16.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.155860902
chimera_mgw-c16-2031-02.lp,10,0,1,4,3,8,normalized_only,,1960.0,1960.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.745444596
chimera_k64ising-01.lp,10,0,1,5,2,12,old_block,,12.8,12.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.298307134
graphpart_2g-0055-0062.lp,10,1,1,5,4,10,old_block,-1116960.0,,-1116960.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.006487523
chimera_selby-c8-onc8-01.lp,10,1,1,4,3,11,normalized_only,,175.4,175.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.033442394
chimera_mis-02.lp,10,1,1,3,4,12,smart_only,,392.8,392.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.435929406
chimera_lga-01.lp,10,1,1,1,3,8,repair_only,,131.1,131.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.281299278
chimera_mgw-c8-507-onc8-01.lp,10,0,1,0,3,9,full_block,,493.0,493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.152958457
ball_mk4_05.lp,10,0,1,3,4,12,smart_only,-19.0,,-19.0,1,1,1,0,0,0,1588294,1,1,1,0,1,1,0,10.009216511
chimera_mgw-c8-507-onc8-01.lp,10,1,1,5,3,9,old_block,,493.0,493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.101182008
chimera_k64maxcut-02.lp,10,1,1,5,3,8,old_block,,10.4,10.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.154107568
ball_mk4_10.lp,10,1,1,3,2,9,smart_only,-31.0,,-31.0,1,1,1,0,0,0,984068,1,1,1,0,1,1,0,10.02043847
chimera_mgw-c8-439-onc8-002.lp,10,1,1,5,2,8,old_block,,392.0,392.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.339252765
ball_mk4_10.lp,10,1,1,1,4,12,repair_only,-31.0,,-31.0,1,1,1,0,0,0,1088174,1,1,1,0,1,1,0,10.031684172
chimera_selby-c16-01.lp,10,0,1,5,2,8,old_block,,700.7,700.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.272384111
chimera_k64maxcut-02.lp,10,0,1,1,3,9,repair_only,,9.3,9.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.078563674
ball_mk2_30.lp,10,0,1,5,4,9,old_block,0.0,,0.0,1,1,1,0,0,0,1722896,88000,88000,88000,0,0,88000,0,10.034226092
chimera_lga-01.lp,10,0,1,5,4,11,old_block,,120.1,120.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.684722275
chimera_selby-c8-onc8-01.lp,10,1,1,5,2,12,old_block,,174.6,174.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.025060899
chimera_lga-01.lp,10,1,1,0,3,12,full_block,,128.2,128.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.660445504
chimera_selby-c8-onc8-01.lp,10,1,1,3,3,9,smart_only,,175.6,175.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.077825885
ball_mk3_10.lp,10,1,1,5,2,8,old_block,-3.0,,-3.0,1,1,1,0,0,0,1930400,428398,428398,0,0,221,0,0,10.007641409
ball_mk4_10.lp,10,1,1,3,3,12,smart_only,-31.0,,-31.0,1,1,1,0,0,0,1104102,1,1,1,0,1,1,0,10.024737823
ball_mk4_15.lp,10,0,1,4,3,11,normalized_only,12.0,,12.0,1,1,1,0,0,0,993065,1,1,1,0,0,1,0,10.019413998
chimera_k64maxcut-02.lp,10,1,1,3,3,12,smart_only,,12.7,12.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.108314296
ball_mk2_10.lp,10,1,1,1,2,10,repair_only,0.0,,0.0,1,1,1,0,0,0,1812000,453000,453000,453000,0,0,453000,0,10.014367416
ball_mk4_15.lp,10,0,1,2,2,12,improve_only,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.066537662
chimera_mgw-c16-2031-02.lp,10,0,1,4,3,10,normalized_only,,1957.0,1957.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.681049933
chimera_mis-02.lp,10,0,1,2,3,9,improve_only,,391.8,391.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.265088384
ball_mk4_15.lp,10,0,1,2,4,9,improve_only,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.096786076
chimera_selby-c8-onc8-02.lp,10,0,1,5,2,8,old_block,,167.2,167.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.034463489
ball_mk2_10.lp,10,1,1,1,2,8,repair_only,0.0,,0.0,1,1,1,0,0,0,1826000,456500,456500,456500,0,0,456500,0,10.014527809
chimera_selby-c8-onc8-02.lp,10,1,1,0,2,10,full_block,,167.5,167.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.161479266
ball_mk4_15.lp,10,0,1,5,4,12,old_block,-55.0,,-55.0,1,1,1,0,0,0,1080117,1,1,1,0,1,1,0,10.031470787
chimera_mgw-c8-439-onc8-001.lp,10,1,1,5,3,12,old_block,,403.0,403.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.197055064
chimera_lga-02.lp,10,0,1,5,2,11,old_block,,121.3,121.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.274014114
ball_mk4_05.lp,10,1,1,3,4,9,smart_only,-910.0,,-910.0,1,1,1,0,0,0,1596622,1,1,1,0,1,1,0,10.01927141
chimera_mgw-c16-2031-02.lp,10,1,1,0,3,10,full_block,,1957.0,1957.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.985003139
chimera_mgw-c8-439-onc8-001.lp,10,1,1,4,4,11,normalized_only,,405.0,405.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.067838525
chimera_mgw-c16-2031-01.lp,10,1,1,5,2,12,old_block,,1956.0,1956.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.836562132
chimera_mgw-c8-507-onc8-02.lp,10,1,1,4,4,12,normalized_only,,492.0,492.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.268882664
chimera_mgw-c8-507-onc8-01.lp,10,1,1,0,3,9,full_block,,493.0,493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.141361352
chimera_lga-01.lp,10,0,1,5,3,11,old_block,,120.1,120.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.66937979
graphpart_2g-0044-1601.lp,10,1,1,1,3,11,repair_only,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.007982315
ball_mk3_10.lp,10,0,0,baseline,0,12,baseline,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.00496104
chimera_mgw-c16-2031-01.lp,10,1,1,5,4,10,old_block,,1952.0,1952.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.032127091
ball_mk4_15.lp,10,0,1,3,4,9,smart_only,-55.0,,-55.0,1,1,1,0,0,0,848324,1,1,1,0,1,1,0,10.010074689
chimera_mgw-c8-439-onc8-002.lp,10,1,1,2,3,9,improve_only,,395.0,395.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.080134769
ball_mk2_10.lp,10,1,1,3,4,10,smart_only,0.0,,0.0,1,1,1,0,0,0,3332000,59500,59500,59500,0,0,59500,0,10.067996927
ball_mk4_05.lp,10,0,1,1,2,12,repair_only,-110.0,,-110.0,1,1,1,0,0,0,1430022,1,1,1,0,1,1,0,10.010390928
chimera_mgw-c16-2031-01.lp,10,1,1,4,3,8,normalized_only,,1956.0,1956.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.737364617
